order_id,products,basket_size
CA-2015-166947,['Hon Every-Day Series Multi-Task Chairs'],1
CA-2015-167010,"['Bionaire 99.97% HEPA Air Cleaner', 'Fellowes High-Stak Drawer Files', 'Cardinal Slant-D Ring Binders', 'Tenex Antistatic Computer Chair Mats', 'Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple', 'Speck Products Candyshell Flip Case', 'DAX Charcoal/Nickel-Tone Document Frame, 5 x 7', 'Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order']",8
CA-2015-168004,['Office Star - Mesh Screen back chair with Vinyl seat'],1
CA-2015-168186,['Xerox 1952'],1
CA-2015-168207,"['Contemporary Wood/Metal Frame', 'GBC Premium Transparent Covers with Diagonal Lined Pattern', 'Cardinal Holdit Business Card Pockets', ""O'Sullivan Living Dimensions 3-Shelf Bookcases""]",4
CA-2015-168529,"['Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black']",1
CA-2015-168564,"['ACCOHIDE 3-Ring Binder, Blue, 1""', 'Presstex Flexible Ring Binders', 'Global Ergonomic Managers Chair']",3
CA-2015-168634,"['Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags']",1
CA-2015-168767,['Insertable Tab Post Binder Dividers'],1
CA-2015-169537,['Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set'],1
CA-2015-169572,"['SlimView Poly Binder, 3/8""']",1
CA-2015-169796,"['Zebra ZM400 Thermal Label Printer', 'Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H']",2
CA-2016-100510,"['OIC Stacking Trays', 'Jawbone JAMBOX Wireless Bluetooth Speaker']",2
CA-2016-100587,['Xerox 221'],1
CA-2016-100671,['Acco Perma 3000 Stacking Storage Drawers'],1
CA-2016-100965,"['Howard Miller 11-1/2"" Diameter Grantwood Wall Clock']",1
CA-2016-100993,"['Avery 508', 'Fellowes Mobile File Cart, Black', 'Chromcraft Round Conference Tables', 'Anker Astro 15000mAh USB Portable Charger']",4
CA-2016-101189,['Safco Commercial Shelving'],1
CA-2016-101469,['Avery Hi-Liter Pen Style Six-Color Fluorescent Set'],1
CA-2016-101525,"['Xerox 1914', 'Xerox 1994', 'DIXON Ticonderoga Erasable Checking Pencils']",3
CA-2016-101672,"['Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set', ""Global Deluxe High-Back Manager's Chair"", 'Xerox 1900', 'Xerox 1891']",4
CA-2016-101938,['Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop'],1
CA-2016-102092,"['Iceberg OfficeWorks 42"" Round Tables']",1
CA-2016-102162,"['Canon PC-428 Personal Copier', '#10 Self-Seal White Envelopes']",2
CA-2016-102813,"['Global Airflow Leather Mesh Back Chair, Black', 'Xerox 201']",2
CA-2016-102981,"['Maxell 4.7GB DVD+RW 3/Pack', 'Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors']",2
CA-2016-103107,"['Master Caster Door Stop, Brown', 'Avaya 4621SW VoIP phone', 'OtterBox Defender Series Case - Samsung Galaxy S4']",3
CA-2016-103128,['Newell 332'],1
CA-2016-103163,"['Avery Hanging File Binders', 'While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle']",2
CA-2016-103709,"['Eberhard Faber 3 1/2"" Golf Pencils', 'Xerox 1900', 'Mini 13-1/2 Capacity Data Binder Rack, Pearl']",3
CA-2016-103730,"['Artistic Insta-Plaque', 'DXL Angle-View Binders with Locking Rings by Samsill', 'Companion Letter/Legal File, Black', 'Globe Weis Peel & Seel First Class Envelopes', 'KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7']",5
CA-2016-103891,['Cisco SPA525G2 IP Phone - Wireless'],1
CA-2016-103919,"['Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany']",1
CA-2016-103947,"['Staples', 'Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector']",2
CA-2016-103982,"['High Speed Automatic Electric Letter Opener', 'Acco Banker\'s Clasps, 5 3/4""-Long', 'Polycom VVX 310 VoIP phone', 'Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack']",4
CA-2016-104150,"['Tyvek  Top-Opening Peel & Seel Envelopes, Plain White', 'Sony Micro Vault Click 4 GB USB 2.0 Flash Drive']",2
CA-2016-104311,"['Akro Stacking Bins', 'Sterilite Show Offs Storage Containers', 'Avery 502']",3
CA-2016-104633,"['IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case', 'Xerox 228']",2
CA-2016-104689,"['Sanford Colorific Colored Pencils, 12/Box']",1
CA-2016-104969,"['#10 Self-Seal White Envelopes', 'Catalog Binders with Expanding Posts']",2
CA-2016-104983,['Xerox 1925'],1
CA-2016-105207,"['Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal', 'Storex Dura Pro Binders']",2
CA-2016-105263,"['Dixon Prang Watercolor Pencils, 10-Color Set with Brush']",1
CA-2016-105277,['GBC Instant Report Kit'],1
CA-2016-105354,"['GBC White Gloss Covers, Plain Front']",1
CA-2016-105459,"['Chromcraft Round Conference Tables', 'Tennsco 6- and 18-Compartment Lockers']",2
CA-2016-105494,"['File Shuttle I and Handi-File', 'Binding Machine Supplies']",2
CA-2016-105662,"['Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate', 'Avaya 4621SW VoIP phone']",2
CA-2016-105816,"['Advantus Push Pins', 'AT&T CL83451 4-Handset Telephone']",2
CA-2016-106278,"['Global Leather Task Chair, Black', 'Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box']",2
CA-2016-106306,"['GBC Standard Recycled Report Covers, Clear Plastic Sheets']",1
CA-2016-106397,"['Xerox 226', 'Boston KS Multi-Size Manual Pencil Sharpener']",2
CA-2016-106530,"['Smead Adjustable Mobile File Trolley with Lockable Top', 'Xerox 1898', 'Xerox 222', 'Hanging Personal Folder File', 'SanDisk Cruzer 64 GB USB Flash Drive']",5
CA-2016-106894,"['Micro Innovations USB RF Wireless Keyboard with Mouse', 'Permanent Self-Adhesive File Folder Labels for Typewriters by Universal']",2
CA-2016-106950,"['Heavy-Duty E-Z-D Binders', 'Belkin F9M820V08 8 Outlet Surge', 'Zebra Zazzle Fluorescent Highlighters', 'Hon Racetrack Conference Tables', 'Logitech G19 Programmable Gaming Keyboard', 'GBC Plasticlear Binding Covers']",6
CA-2016-107328,"['Chromcraft 48"" x 96"" Racetrack Double Pedestal Table', 'Kensington 4 Outlet MasterPiece Compact Power Control Center', 'Acco Hanging Data Binders']",3
CA-2016-107475,['Ideal Clamps'],1
CA-2016-108350,['Xerox 1935'],1
CA-2016-108434,"['Dual Level, Single-Width Filing Carts']",1
CA-2016-108868,"['Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener', 'Belkin SportFit Armband For iPhone 5s/5c, Fuchsia']",2
CA-2016-108882,"['Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning', 'netTALK DUO VoIP Telephone Service']",2
CA-2016-108959,"['Mini 13-1/2 Capacity Data Binder Rack, Pearl']",1
CA-2016-108987,"['Super Decoflex Portable Personal File', 'Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish', 'Contico 72""H Heavy-Duty Storage System', 'Sony 64GB Class 10 Micro SDHC R40 Memory Card']",4
CA-2016-109176,"['Staple envelope', 'Newell 319']",2
CA-2016-109344,['Samsung Galaxy S4 Mini'],1
CA-2016-109365,"['Stockwell Push Pins', 'Holmes 99% HEPA Air Purifier', 'Avery Durable Plastic 1"" Binders', 'Xerox 1892', 'Fellowes Black Plastic Comb Bindings', 'Xerox 1952', 'Multicolor Computer Printout Paper']",7
CA-2016-109400,"['Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal']",1
CA-2016-109652,"['BIC Brite Liner Grip Highlighters, Assorted, 5/Pack']",1
CA-2016-109722,"['Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)', 'Fellowes Bankers Box Staxonsteel Drawer File/Stacking System']",2
CA-2016-109911,['Rogers Handheld Barrel Pencil Sharpener'],1
CA-2016-109925,['Eldon Portable Mobile Manager'],1
CA-2016-110009,"['Howard Miller 11-1/2"" Diameter Grantwood Wall Clock', 'Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled']",2
CA-2016-110023,['Cardinal EasyOpen D-Ring Binders'],1
CA-2016-110254,"['Acme 10"" Easy Grip Assistive Scissors', 'Avery 476', 'Advantus Panel Wall Certificate Holder - 8.5x11', 'Avery 478']",4
CA-2016-110366,"['Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock']",1
CA-2016-110492,"['Tennsco Double-Tier Lockers', 'Avery Durable Slant Ring Binders, No Labels']",2
CA-2016-110499,['Hewlett Packard 610 Color Digital Copier / Printer'],1
CA-2016-110898,"['Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags', 'Peel & Stick Add-On Corner Pockets', 'Eldon Cleatmat Plus Chair Mats for High Pile Carpets', 'Bevis Rectangular Conference Tables']",4
CA-2016-110982,"['Avery Non-Stick Binders', 'Acco 6 Outlet Guardian Premium Surge Suppressor']",2
CA-2016-111213,"['Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back', 'Staple remover', 'Avery Non-Stick Binders']",3
CA-2016-111696,['Xerox 1920'],1
CA-2016-111794,"['Logitech\xa0P710e Mobile Speakerphone', 'Easy-staple paper']",2
CA-2016-111913,"['Mitel 5320 IP Phone VoIP phone', 'Wilson Jones Leather-Like Binders with DublLock Round Rings', 'Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue']",3
CA-2016-111976,"['AT&T 17929 Lendline Telephone', 'Rubber Band Ball']",2
CA-2016-112060,['Xerox 1915'],1
CA-2016-112102,"['KI Adjustable-Height Table', 'Xerox 1945', 'Globe Weis Peel & Seel First Class Envelopes']",3
CA-2016-112109,"['GBC Twin Loop Wire Binding Elements', 'Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H', 'Wilson Jones Active Use Binders', 'SAFCO Arco Folding Chair']",4
CA-2016-112123,"['GBC ProClick Punch Binding System', 'Pyle PMP37LED', 'Xerox 194']",3
CA-2016-112277,['Geemarc AmpliPOWER60'],1
CA-2016-112382,"[""I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink""]",1
CA-2016-112676,['Xerox 1965'],1
CA-2016-112739,"['Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""', 'Logitech\xa0MX Performance Wireless Mouse']",2
CA-2016-112830,"['Electrix Halogen Magnifier Lamp', 'Deflect-o EconoMat Nonstudded, No Bevel Mat']",2
CA-2016-112893,['VariCap6 Expandable Binder'],1
CA-2016-113082,"['DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size']",1
CA-2016-113096,"['Tenex File Box, Personal Filing Tote with Lid, Black']",1
CA-2016-113243,"['Avery 473', 'Bretford \x93Just In Time\x94 Height-Adjustable Multi-Task Work Tables', 'Xerox 226']",3
CA-2016-113390,"['Avery Fluorescent Highlighter Four-Color Set', 'Newell 309']",2
CA-2016-113516,"['Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""', 'Premium Transparent Presentation Covers by GBC']",2
CA-2016-113621,"['Harbour Creations Steel Folding Chair', 'JBL Micro Wireless Portable Bluetooth Speaker']",2
CA-2016-113733,"['Cisco SPA301', 'Maxell 4.7GB DVD-R', 'Imation\xa030456 USB\xa0Flash Drive\xa08GB']",3
CA-2016-113817,['Wilson Jones International Size A4 Ring Binders'],1
CA-2016-114405,"['Belkin 7-Outlet SurgeMaster Home Series', 'Eldon Jumbo ProFile Portable File Boxes Graphite/Black']",2
CA-2016-114489,"['Plantronics Cordless\xa0Phone Headset\xa0with In-line Volume - M214C', 'Anker Astro 15000mAh USB Portable Charger', 'Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back', 'GBC Prestige Therm-A-Bind Covers']",4
CA-2016-114713,['Acme Softgrip Scissors'],1
CA-2016-114748,"['Newell 310', 'Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped']",2
CA-2016-114972,"['Global Deluxe High-Back Office Chair in Storm', 'Kensington K72356US Mouse-in-a-Box USB Desktop Mouse', 'Avery 50', ""Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room""]",4
CA-2016-115224,"['SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h', 'Fellowes High-Stak Drawer Files']",2
CA-2016-115504,['Xerox 218'],1
CA-2016-115588,"['Staple remover', 'Acco Perma 4000 Stacking Storage Drawers']",2
CA-2016-115756,"['Aluminum Document Frame', 'Fellowes Bankers Box Staxonsteel Drawer File/Stacking System', 'Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays', 'Xerox Color Copier Paper, 11"" x 17"", Ream', 'Office Star - Ergonomically Designed Knee Chair', 'Avery 520']",6
CA-2016-116337,"['Executive Impressions 14"" Contract Wall Clock with Quartz Movement', 'Mini 13-1/2 Capacity Data Binder Rack, Pearl']",2
CA-2016-116379,['GBC VeloBinder Manual Binding System'],1
CA-2016-116526,"['Wilson Jones Turn Tabs Binder Tool for Ring Binders', 'Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S', 'Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red', 'GBC Plastic Binding Combs', 'Newell 315', 'Wilson Jones 1"" Hanging DublLock Ring Binders']",6
CA-2016-116540,"['Colored Push Pins', 'ACCOHIDE 3-Ring Binder, Blue, 1""']",2
CA-2016-116547,"['24-Hour Round Wall Clock', 'Logitech Media Keyboard K200']",2
CA-2016-116561,"['Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D', 'GBC Standard Therm-A-Bind Covers']",2
CA-2016-116722,"['Magnifier Swing Arm Lamp', 'Hon Every-Day Series Multi-Task Chairs', 'Avery Poly Binder Pockets']",3
CA-2016-116799,"['Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4', 'Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms']",2
CA-2016-116918,"['Avery Non-Stick Binders', 'Staples in misc. colors']",2
CA-2016-116974,['Mediabridge Sport Armband iPhone 5s'],1
CA-2016-117590,"['GE 30524EE4', ""Electrix Architect's Clamp-On Swing Arm Lamp, Black""]",2
CA-2016-117604,['Xerox 1886'],1
CA-2016-117625,['Grip Seal Envelopes'],1
CA-2016-117681,['Bush Somerset Collection Bookcase'],1
CA-2016-117912,['Nu-Dell Float Frame 11 x 14 1/2'],1
CA-2016-118052,"['Advantus T-Pin Paper Clips', 'Xerox 1951', 'Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock']",3
CA-2016-118073,['BPI Conference Tables'],1
CA-2016-118255,"['Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack', 'Wilson Jones Leather-Like Binders with DublLock Round Rings']",2
CA-2016-118514,['Hon Multipurpose Stacking Arm Chairs'],1
CA-2016-118689,"['Acco Perma 4000 Stacking Storage Drawers', 'Canon imageCLASS 2200 Advanced Copier', 'Ibico Ibimaster 300 Manual Binding System', 'Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue', 'Stanley Bostitch Contemporary Electric Pencil Sharpeners']",5
CA-2016-118745,['Bretford Rectangular Conference Table Tops'],1
CA-2016-118934,"['Tuff Stuff Recycled Round Ring Binders', 'Avery Durable Slant Ring Binders']",2
CA-2016-118969,"['Premier Elliptical Ring Binder, Black']",1
CA-2016-119018,"['Tuff Stuff Recycled Round Ring Binders', 'Acco Economy Flexible Poly Round Ring Binder', 'Xerox 229']",3
CA-2016-119683,['Staple envelope'],1
CA-2016-119823,"['Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate']",1
CA-2016-119935,"['3M Polarizing Light Filter Sleeves', 'Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue']",2
CA-2016-120005,"['Elite 5"" Scissors', 'Executive Impressions 10"" Spectator Wall Clock']",2
CA-2016-120530,"['Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back']",1
CA-2016-120558,['Xerox 226'],1
CA-2016-120796,"['GBC Velobind Prepunched Cover Sets, Regency Series']",1
CA-2016-120803,['Microsoft Sculpt Comfort Mouse'],1
CA-2016-120824,"['APC 7 Outlet Network SurgeArrest Surge Protector', 'Dax Clear Box Frame', 'Nontoxic Chalk', 'Xerox 1975', 'Global Enterprise Series Seating High-Back Swivel/Tilt Chairs', 'Staple magnet', 'Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red']",7
CA-2016-120859,"['White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes']",1
CA-2016-121034,"['OIC Bulk Pack Metal Binder Clips', 'Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size']",2
CA-2016-121223,"['Xerox 1972', 'Cisco 8x8 Inc. 6753i IP Business Phone System']",2
CA-2016-121601,['Laser & Ink Jet Business Envelopes'],1
CA-2016-121993,['Avery 487'],1
CA-2016-122063,"['Hon 5100 Series Wood Tables', 'Global Stack Chair with Arms, Black']",2
CA-2016-122448,"['Global Deluxe Stacking Chair, Gray']",1
CA-2016-122511,"['DAX Charcoal/Nickel-Tone Document Frame, 5 x 7']",1
CA-2016-122518,['Avery 518'],1
CA-2016-123050,"['Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting', 'Tenex File Box, Personal Filing Tote with Lid, Black', 'Logitech Trackman Marble Mouse']",3
CA-2016-123120,"['Howard Miller 16"" Diameter Gallery Wall Clock', 'Plastic Binding Combs', 'Acme Preferred Stainless Steel Scissors']",3
CA-2016-123358,"[""3M Replacement Filter for Office Air Cleaner for 20' x 33' Room"", 'Fellowes Staxonsteel Drawer Files', 'Rogers Profile Extra Capacity Storage Tub', 'GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb']",4
CA-2016-123540,"[""Global Executive Mid-Back Manager's Chair""]",1
CA-2016-123932,"['Advantus Motivational Note Cards', 'AT&T CL83451 4-Handset Telephone']",2
CA-2016-123946,"['Imation\xa030456 USB\xa0Flash Drive\xa08GB', 'Staples', 'Rogers Jumbo File, Granite', 'Hon Olson Stacker Chairs']",4
CA-2016-124233,"['C-Line Magnetic Cubicle Keepers, Clear Polypropylene']",1
CA-2016-124254,"['Fellowes Bankers Box Recycled Super Stor/Drawer', 'Fellowes Bankers Box Staxonsteel Drawer File/Stacking System', 'TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad']",3
CA-2016-124506,"['Belkin F8E887 USB Wired Ergonomic Keyboard', 'Global Chrome Stack Chair']",2
CA-2016-124562,"['Universal Recycled Hanging Pressboard Report Binders, Letter Size']",1
CA-2016-124583,['Globe Weis Peel & Seel First Class Envelopes'],1
CA-2016-124590,"['Global Leather and Oak Executive Chair, Black', 'Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter', 'OIC Bulk Pack Metal Binder Clips', 'Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back', 'Hon 4070 Series Pagoda Round Back Stacking Chairs']",5
CA-2016-124667,"['Micropad Numeric Keypads', 'Safco Steel Mobile File Cart']",2
CA-2016-124772,"['Howard Miller 16"" Diameter Gallery Wall Clock']",1
CA-2016-124814,"['Xerox 227', 'Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear']",2
CA-2016-125017,"['Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting']",1
CA-2016-125094,['Cherry 142-key Programmable Keyboard'],1
CA-2016-125164,"['Canvas Sectional Post Binders', 'Wilson Jones Century Plastic Molded Ring Binders']",2
CA-2016-125206,['Recycled Steel Personal File for Hanging File Folders'],1
CA-2016-125318,['Cisco Small Business SPA 502G VoIP phone'],1
CA-2016-126004,"['Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear', 'Enermax Aurora Lite Keyboard', 'Peel & Stick Add-On Corner Pockets', 'Easy-staple paper', 'Carina Media Storage Towers in Natural & Black', 'Fellowes Econo/Stor Drawers']",6
CA-2016-126102,['Ibico EB-19 Dual Function Manual Binding System'],1
CA-2016-126165,['Hon 61000 Series Interactive Training Tables'],1
CA-2016-126529,"['Xerox 2', 'Xerox 1935', 'Cyber Acoustics AC-202b Speech Recognition Stereo Headset']",3
CA-2016-126543,"['DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7']",1
CA-2016-126613,['Sterilite Officeware Hinged File Box'],1
CA-2016-126627,"['Eldon 400 Class Desk Accessories, Black Carbon', 'Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue']",2
CA-2016-126732,"['Ultra Door Pull Handle', 'Akro Stacking Bins', 'Cisco Unified IP Phone 7945G VoIP phone', 'Blackstonian Pencils', 'Chromcraft Rectangular Conference Tables', 'SpineVue Locking Slant-D Ring Binders by Cardinal']",6
CA-2016-126809,"['Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue']",1
CA-2016-127138,"['Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand', 'Euro-Pro Shark Turbo Vacuum', 'Security-Tint Envelopes', 'Hon 4070 Series Pagoda Round Back Stacking Chairs']",4
CA-2016-127194,"['Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6\x94 x 11\x94']",1
CA-2016-127208,"['1.7 Cubic Foot Compact ""Cube"" Office Refrigerators', 'Avery Heavy-Duty EZD  Binder With Locking Rings']",2
CA-2016-127250,['Newell 332'],1
CA-2016-127369,['Letter Size Cart'],1
CA-2016-127649,['Okidata C331dn Printer'],1
CA-2016-127698,['Jabra Supreme Plus Driver Edition\xa0Headset'],1
CA-2016-127761,"['Presstex Flexible Ring Binders', 'BlackBerry Q10']",2
CA-2016-127775,['Razer Kraken PRO Over Ear PC and Music Headset'],1
